[62.0973, 46.8042, 57.5639, 0, 0, 0, 0, 21.5462, 88.8763, 92.2684, 0, 0, 0, 60.129, 0, 26.9835, 13.6018, 72.785, 0, 56.7211, 0, 34.8878, 0, 0, 36.9701, 55.5278, 44.7404, 0, 59.0585, 68.8639, 0, 0, 0, 45.1785, 0, 0, 55.3059, 97.4578, 74.038, 5.0651, 0, 53.4062, 82.0889, 48.9008, 40.6058, 0, 0, 3.2562, 27.1869, 28.0185, 79.4055, 40.4837, 0, 68.5331, 0, 58.7489, 15.0182, 0, 42.3048, 76.8555, 0, 2.5464, 72.3205, 0, 35.899, 0, 92.6988, 17.8654, 0, 0, 0, 0, 88.9577, 0, 64.7652]
[0, 8.7098, 57.5161, 0, 85.2979, 0, 0, 0, 49.7776, 0, 0, 0, 54.8692, 0, 0, 0, 35.399, 92.9577, 0, 0, 20.8653, 0, 50.1127, 25.7904, 0, 0, 17.5094, 0, 0, 0, 0, 69.4985, 0, 0, 0, 92.5355, 6.7265, 92.7295, 61.7393, 26.0289, 78.5154, 94.6229, 0, 0, 32.8068, 24.8885, 0, 17.9649, 74.4883, 44.6708, 87.4985, 62.7781, 0, 90.1801, 64.576, 46.9506, 85.9968, 0, 91.6027, 2.3724, 0, 0, 0, 56.4209, 0, 0.7859, 0, 0, 57.161, 39.9403, 67.735, 56.6092, 23.0765, 35.2537, 0]
[59.6755, 74.6854, 29.7191, 0, 66.4586, 34.6162, 41.0975, 0, 34.6205, 7.7679, 0, 54.8692, 0, 0, 96.0804, 0, 17.6112, 50.9949, 31.5359, 0, 0, 7.1468, 0, 0, 85.1406, 0, 89.4387, 51.7649, 57.8759, 0, 0, 0, 30.3906, 0, 0, 16.7245, 89.1851, 0, 0, 0, 32.9158, 33.5793, 31.7097, 0, 70.9362, 45.913, 3.9604, 97.9471, 78.2566, 0, 29.5871, 0, 0, 99.8242, 0, 0, 0, 0, 0, 0, 45.3163, 0, 83.2611, 65.4224, 1.1647, 0, 58.7674, 17.1071, 22.9936, 55.0538, 0, 0, 0, 86.3623, 90.1467]
[52.5424, 0, 0, 51.3714, 51.0752, 41.9497, 30.6871, 37.3907, 0, 90.13, 60.129, 0, 0, 0, 0, 55.435, 0, 90.9178, 0, 0, 0, 0, 19.1355, 68.2036, 0, 95.3553, 90.4756, 76.8705, 21.5862, 71.3533, 57.5544, 78.7281, 76.064, 6.0875, 0, 99.7644, 70.9055, 0, 0, 35.0342, 0, 0, 0, 0, 83.466, 0, 78.1322, 43.9181, 0, 80.8028, 0, 0, 32.6877, 47.5113, 0, 94.3593, 0, 0, 0, 0, 84.8543, 0, 28.8787, 0, 2.9595, 25.6566, 0, 0, 13.7572, 48.8414, 50.4252, 17.7443, 68.9943, 22.5487, 62.7997]
[73.5007, 12.1296, 0, 0, 0, 87.2496, 0, 0, 94.5748, 53.3206, 0, 0, 96.0804, 0, 0, 38.236, 0, 0, 91.3603, 88.0139, 0, 12.7323, 35.3471, 50.6471, 69.5944, 0, 82.0741, 0, 0, 70.8267, 0, 97.5328, 73.5014, 88.7084, 22.0296, 0, 14.2222, 46.04, 40.4744, 0, 13.0371, 0, 6.5942, 93.7943, 23.3721, 48.3082, 0, 97.9589, 47.2004, 51.3002, 11.8473, 0, 0, 0, 0, 0, 0, 0, 0, 19.5494, 1.9981, 19.2406, 0, 0, 54.8837, 0, 73.6583, 52.2624, 11.4701, 67.8944, 0, 0, 25.3321, 0, 88.5513]
[70.2121, 43.3701, 20.6776, 0, 0, 0, 0, 0, 54.3749, 93.5202, 26.9835, 0, 0, 55.435, 38.236, 0, 21.7323, 0, 5.1096, 79.3601, 20.0532, 47.129, 0, 40.3929, 0, 0, 14.6584, 0, 20.9597, 24.5768, 91.9822, 0, 8.0651, 31.392, 20.5028, 36.4885, 0, 0, 0, 41.9109, 37.3279, 99.4113, 58.216, 87.2905, 0, 5.4233, 99.2999, 0, 77.7452, 0, 0, 24.6618, 0, 11.9062, 37.0134, 0, 0, 0, 79.1568, 96.2496, 86.3703, 34.9094, 0, 32.4498, 5.5233, 0, 0, 0, 33.1436, 42.8558, 36.4787, 0, 68.9582, 0, 81.8255]
[0, 35.5793, 25.6279, 35.1455, 0, 4.114, 0, 0, 27.9489, 48.9499, 13.6018, 35.399, 17.6112, 0, 0, 21.7323, 0, 52.4374, 0, 74.4948, 0, 15.8035, 0, 0, 0, 58.2645, 23.3465, 0, 36.9152, 0, 85.6944, 16.2275, 50.9097, 0, 8.3022, 92.0626, 0, 46.8785, 36.2935, 0, 6.6841, 5.1214, 35.8112, 0, 0, 4.7596, 9.8956, 71.3259, 59.7465, 0, 0, 21.4102, 0, 0, 0, 24.8384, 0, 0, 45.4189, 68.9383, 67.9407, 0, 79.3762, 0, 0, 66.8018, 35.117, 93.706, 51.2418, 0, 26.9154, 56.4791, 22.3174, 67.4705, 38.4392]
[67.5719, 0, 95.1608, 0, 0, 80.4463, 22.8795, 79.1331, 42.7594, 96.7533, 72.785, 92.9577, 50.9949, 90.9178, 0, 0, 52.4374, 0, 0, 99.9018, 0, 61.375, 81.6453, 0, 87.3275, 0, 96.7268, 25.8579, 0, 0, 0, 66.4145, 0, 0, 4.0281, 0, 93.2168, 6.9825, 0, 47.4217, 0, 0, 0, 0, 0, 0, 96.9572, 87.9778, 53.6612, 0, 0, 39.842, 64.7951, 13.7707, 31.5023, 6.7581, 0, 0, 22.9028, 57.8679, 0, 0, 96.5341, 0, 0, 0, 3.8866, 0, 65.8471, 0, 0, 0, 0, 42.047, 32.648]
[80.3, 93.1095, 0, 60.057, 0, 0, 0, 0, 65.9171, 39.2474, 0, 0, 31.5359, 0, 91.3603, 5.1096, 0, 0, 0, 75.344, 0, 0, 0, 68.8228, 5.4784, 0, 45.8848, 56.0434, 0, 0, 30.9561, 26.3955, 78.8302, 0, 0, 0, 48.0906, 73.1505, 19.704, 57.9845, 54.5603, 92.0062, 0, 4.2379, 12.5856, 48.3547, 21.9035, 99.8433, 27.8619, 41.7313, 0, 99.4541, 31.1768, 0, 0, 0, 61.2553, 0, 79.9442, 63.7513, 56.6055, 7.3756, 36.7613, 0, 48.8071, 31.353, 0, 0, 0, 0, 0, 0, 31.3739, 3.7551, 33.8098]
[40.0701, 0, 74.8265, 0, 0, 52.5069, 36.8204, 0, 0, 42.044, 56.7211, 0, 0, 0, 88.0139, 79.3601, 74.4948, 99.9018, 75.344, 0, 0, 0, 0, 42.8761, 73.9978, 50.6054, 0, 2.8881, 25.9814, 37.2048, 39.0906, 34.8247, 24.5358, 0, 90.7201, 0, 90.6926, 0, 0, 50.373, 42.1504, 0, 57.1075, 52.9028, 48.8291, 0, 90.1582, 23.9108, 80.1154, 0, 0, 49.7348, 0, 51.9171, 0, 45.3673, 80.3897, 51.573, 0, 0, 0, 0, 0, 79.3882, 0, 0, 95.1215, 0, 2.1261, 45.4728, 0, 0, 66.238, 55.2441, 0]
[0, 0, 78.5355, 0, 42.2012, 86.512, 0, 0, 0, 0, 0, 20.8653, 0, 0, 0, 20.0532, 0, 0, 0, 0, 0, 95.9698, 0, 2.442, 0, 81.9741, 31.3666, 0, 27.5599, 3.6606, 61.1898, 78.4774, 0, 0, 0, 61.0801, 0.0366, 0, 0, 66.3138, 64.2711, 0, 74.2318, 0, 14.7962, 44.8003, 0, 13.35, 89.3327, 53.0716, 72.2479, 86.764, 76.3629, 86.115, 38.8811, 0, 4.0507, 0, 33.2311, 0, 0, 96.2292, 0, 0, 84.5651, 10.1416, 55.7785, 89.8041, 0, 29.4104, 24.4035, 88.4487, 0, 91.8692, 0]
[93.4549, 0, 7.3113, 0, 58.1602, 0, 0, 0, 6.7214, 0, 34.8878, 0, 7.1468, 0, 12.7323, 47.129, 15.8035, 61.375, 0, 0, 95.9698, 0, 7.779, 39.9999, 10.0113, 86.8123, 68.2496, 68.0078, 0, 86.3468, 54.4444, 97.2674, 0, 70.0674, 0, 0, 26.4981, 55.2264, 58.3213, 0, 0, 97.0852, 0, 76.7453, 33.5657, 3.2138, 90.1682, 0, 74.4143, 95.9344, 42.2285, 9.8088, 13.4217, 41.9003, 8.3496, 90.829, 41.2235, 0, 0, 9.5409, 0, 66.3244, 0, 47.2039, 30.8465, 0, 0, 0, 0, 30.3564, 45.9955, 15.9999, 0, 30.2788, 0]
[0, 0, 0, 95.4873, 64.7557, 67.1283, 80.6425, 19.5856, 17.4282, 8.3974, 0, 50.1127, 0, 19.1355, 35.3471, 0, 0, 81.6453, 0, 0, 0, 7.779, 0, 0, 18.8054, 0, 0, 1.7025, 32.8692, 87.6889, 0, 74.7234, 99.8014, 0, 94.1782, 50.0276, 0, 10.6544, 57.7675, 53.8939, 0, 33.8823, 41.5012, 0, 12.7768, 0, 15.7482, 0, 57.1948, 83.5593, 0, 0, 0, 55.1758, 18.229, 0, 62.7548, 1.7291, 0, 0, 73.8904, 97.8095, 61.5518, 95.3876, 0, 18.9717, 0, 0, 0, 0, 37.9867, 0, 28.748, 99.5869, 0]
[0, 0, 35.5685, 19.9463, 53.8865, 0, 0, 0, 37.2319, 82.5296, 0, 25.7904, 0, 68.2036, 50.6471, 40.3929, 0, 0, 68.8228, 42.8761, 2.442, 39.9999, 0, 0, 44.449, 0, 75.4873, 53.6145, 62.621, 73.4437, 0, 0, 0, 45.4036, 80.4284, 0, 50.4334, 20.7799, 33.8189, 58.709, 13.049, 0, 0, 28.9639, 0, 40.2633, 0, 73.3265, 98.8814, 0, 0, 74.8093, 90.0785, 26.3402, 36.0485, 86.3251, 8.0193, 65.2991, 95.6941, 46.1464, 0, 69.5984, 0, 0, 99.8611, 92.7957, 53.65, 0, 69.6107, 0, 0, 0, 0, 85.3142, 90.8291]
[34.2427, 0, 84.9544, 0, 0, 0, 74.0113, 0, 0, 0, 36.9701, 0, 85.1406, 0, 69.5944, 0, 0, 87.3275, 5.4784, 73.9978, 0, 10.0113, 18.8054, 44.449, 0, 29.9903, 0, 23.2874, 0, 91.9449, 1.4855, 52.4517, 5.0572, 0, 0, 14.8363, 0, 0.7161, 0, 74.4597, 0, 0, 2.4857, 84.3793, 17.061, 0, 0, 89.5079, 0, 0, 0, 46.5735, 66.9688, 61.9081, 0, 0, 80.0202, 0, 36.5187, 0, 30.6127, 75.1958, 50.6415, 0, 0, 93.0406, 0, 63.7513, 0, 0, 0, 0, 28.1307, 0, 81.7339]
[0, 47.9807, 93.6131, 0, 0, 36.2738, 0, 83.7974, 80.3216, 0, 55.5278, 0, 0, 95.3553, 0, 0, 58.2645, 0, 0, 50.6054, 81.9741, 86.8123, 0, 0, 29.9903, 0, 0, 86.879, 96.2797, 88.3275, 0, 10.6401, 7.4373, 43.8706, 68.2193, 0, 0, 0, 68.4899, 10.0063, 44.6571, 68.8093, 15.3714, 0, 13.9494, 0, 85.3948, 78.16, 17.0886, 58.1056, 0, 66.1095, 0, 0, 0, 0, 91.1409, 89.4911, 48.3847, 67.099, 0, 0, 63.7783, 35.6677, 57.8871, 97.9676, 49.3015, 89.4021, 0, 89.2659, 0, 0, 0, 39.4625, 0]
[27.4988, 0, 0, 44.7202, 96.6573, 10.5637, 0, 0, 54.454, 87.7708, 44.7404, 17.5094, 89.4387, 90.4756, 82.0741, 14.6584, 23.3465, 96.7268, 45.8848, 0, 31.3666, 68.2496, 0, 75.4873, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68.4327, 0, 70.4446, 0, 0, 0, 62.6406, 1.5761, 14.5219, 25.3451, 0, 65.1192, 92.8225, 0, 0, 0, 0, 0, 0, 97.142, 17.4913, 0, 0, 0, 19.6988, 0, 78.9939, 99.1532, 94.236, 4.8662, 36.1622, 81.0479, 0, 81.9301, 40.3842, 0, 0, 0, 23.6218, 17.7797, 35.1736]
[67.2283, 70.8816, 0, 0, 58.2707, 0, 28.9155, 0, 0, 30.7545, 0, 0, 51.7649, 76.8705, 0, 0, 0, 25.8579, 56.0434, 2.8881, 0, 68.0078, 1.7025, 53.6145, 23.2874, 86.879, 0, 0, 0, 65.4315, 0, 25.5776, 0, 18.6305, 66.99, 0, 45.5325, 0, 0, 0, 0, 82.319, 0, 25.2159, 90.6001, 0, 0, 82.2225, 60.0467, 67.1294, 76.1214, 59.7055, 80.1656, 0, 92.2051, 0, 44.4376, 44.94, 16.5509, 0, 0, 69.1595, 18.1077, 92.0139, 0, 0, 22.5004, 0, 2.532, 75.2157, 14.8186, 18.2361, 34.1198, 0, 0]
[62.0487, 0, 0, 0, 0, 64.1477, 50.4621, 64.4106, 51.3466, 0, 59.0585, 0, 57.8759, 21.5862, 0, 20.9597, 36.9152, 0, 0, 25.9814, 27.5599, 0, 32.8692, 62.621, 0, 96.2797, 0, 0, 0, 47.4533, 60.1984, 90.6367, 88.7744, 0, 63.1893, 99.6613, 0, 13.122, 0, 42.518, 87.9952, 98.3862, 27.3685, 0, 53.5971, 88.8144, 38.5015, 0, 0, 93.1584, 0, 86.8412, 21.0396, 0, 36.2901, 6.7344, 0, 0, 39.6754, 29.667, 0, 33.181, 0, 0, 42.5647, 0, 0, 72.9023, 0.1513, 42.0426, 0, 0, 0, 2.1182, 8.0007]
[0, 10.1714, 0, 0, 0, 61.8948, 30.2101, 0, 0.3838, 0, 68.8639, 0, 0, 71.3533, 70.8267, 24.5768, 0, 0, 0, 37.2048, 3.6606, 86.3468, 87.6889, 73.4437, 91.9449, 88.3275, 0, 65.4315, 47.4533, 0, 0, 77.9991, 7.8744, 73.2295, 10.9422, 64.7328, 91.9414, 29.4825, 0, 54.8719, 47.7887, 59.4154, 47.5235, 0, 68.8524, 0, 0, 57.0611, 0, 0, 0, 99.645, 0, 0, 0, 0, 96.9657, 2.6698, 0, 0, 0, 0, 0, 45.9415, 0, 0, 0, 45.2193, 0, 51.9596, 55.0395, 0, 0, 0, 14.8462]
[74.7803, 82.8994, 73.2975, 0, 0, 0, 49.5113, 13.6286, 0, 33.1094, 0, 0, 0, 57.5544, 0, 91.9822, 85.6944, 0, 30.9561, 39.0906, 61.1898, 54.4444, 0, 0, 1.4855, 0, 0, 0, 60.1984, 0, 0, 0, 0, 0, 0, 34.5171, 99.1841, 96.873, 76.1877, 11.8122, 0.4724, 86.8079, 43.4938, 0, 0, 0, 0, 3.2212, 9.121, 0, 52.0069, 77.0392, 10.6024, 35.6252, 7.6194, 0, 68.9377, 0, 50.9187, 0, 62.9222, 6.1689, 0, 95.5729, 0, 41.3341, 0.5028, 84.8555, 28.7954, 0, 11.4065, 60.8638, 17.3714, 32.5777, 0]
[55.1982, 99.3215, 0, 0, 92.2309, 70.292, 0, 0, 79.2154, 0, 0, 69.4985, 0, 78.7281, 97.5328, 0, 16.2275, 66.4145, 26.3955, 34.8247, 78.4774, 97.2674, 74.7234, 0, 52.4517, 10.6401, 0, 25.5776, 90.6367, 77.9991, 0, 0, 28.1706, 86.8, 64.7357, 29.7311, 14.9951, 0, 76.4545, 65.5648, 0, 0, 13.8809, 0, 0, 0, 0, 93.8154, 85.9118, 78.447, 26.0792, 0, 0, 46.5658, 65.8996, 82.02, 0, 0, 0, 0, 55.8511, 0, 46.5868, 0, 0, 32.0102, 36.0502, 0, 50.4482, 92.457, 0, 0, 0, 0, 10.5101]
[1.0429, 21.3829, 0, 80.1708, 19.7729, 0, 30.4448, 86.4608, 20.8737, 88.0897, 0, 0, 30.3906, 76.064, 73.5014, 8.0651, 50.9097, 0, 78.8302, 24.5358, 0, 0, 99.8014, 0, 5.0572, 7.4373, 0, 0, 88.7744, 7.8744, 0, 28.1706, 0, 79.4044, 84.8754, 7.6393, 0, 94.1957, 0, 0, 0, 16.9696, 26.5213, 36.3152, 0, 22.4646, 6.0905, 34.8353, 0, 0, 44.2782, 45.1764, 51.0665, 52.9731, 21.4195, 62.3805, 0, 0, 0, 10.6312, 16.665, 0, 68.5462, 0, 29.2665, 13.7498, 30.2518, 56.0256, 0, 37.3392, 24.1277, 65.6392, 78.2488, 0, 65.6472]
[28.5313, 19.6278, 41.7072, 60.1221, 0, 2.0723, 38.365, 0, 40.7214, 16.2235, 45.1785, 0, 0, 6.0875, 88.7084, 31.392, 0, 0, 0, 0, 0, 70.0674, 0, 45.4036, 0, 43.8706, 0, 18.6305, 0, 73.2295, 0, 86.8, 79.4044, 0, 51.0682, 96.849, 0, 77.4553, 66.4321, 0, 5.3673, 52.7594, 30.6871, 45.522, 20.4227, 0, 0, 75.3659, 6.4215, 49.4465, 0, 0, 46.4129, 39.676, 98.1971, 82.2588, 5.0002, 0, 19.2294, 0, 2.9242, 90.4123, 0, 0, 15.0208, 97.8697, 0, 0, 0, 0, 86.2202, 71.4344, 0, 0, 0]
[0, 99.9914, 89.4266, 0, 0, 0, 86.5674, 7.6833, 30.2043, 13.4293, 0, 0, 0, 0, 22.0296, 20.5028, 8.3022, 4.0281, 0, 90.7201, 0, 0, 94.1782, 80.4284, 0, 68.2193, 68.4327, 66.99, 63.1893, 10.9422, 0, 64.7357, 84.8754, 51.0682, 0, 71.4254, 88.1221, 52.2863, 78.829, 12.5099, 0, 13.2159, 0, 0, 0, 57.2834, 0, 0, 8.8676, 48.9107, 57.3306, 68.8962, 0, 47.0821, 0, 0, 0, 55.6722, 47.0329, 0, 86.0185, 20.6974, 5.7865, 0, 58.1411, 0, 65.943, 20.3134, 0, 0, 0, 94.2378, 0, 0, 0]
[14.3142, 80.6963, 0, 0, 48.4507, 17.129, 75.8298, 3.4522, 0, 0, 0, 92.5355, 16.7245, 99.7644, 0, 36.4885, 92.0626, 0, 0, 0, 61.0801, 0, 50.0276, 0, 14.8363, 0, 0, 0, 99.6613, 64.7328, 34.5171, 29.7311, 7.6393, 96.849, 71.4254, 0, 0.2271, 62.9156, 64.8858, 74.5273, 0, 19.2784, 98.1329, 1.3958, 26.1157, 50.607, 0, 49.3382, 0, 82.6251, 43.6845, 0, 0, 26.7932, 0, 74.601, 11.8862, 0, 0, 0, 47.1096, 0, 0, 70.436, 0, 0, 74.3293, 52.4201, 0, 0, 51.3246, 0, 0, 0, 78.4171]
[35.0546, 9.0712, 71.3838, 8.4284, 44.4198, 0, 66.4039, 48.7513, 0, 0, 55.3059, 6.7265, 89.1851, 70.9055, 14.2222, 0, 0, 93.2168, 48.0906, 90.6926, 0.0366, 26.4981, 0, 50.4334, 0, 0, 70.4446, 45.5325, 0, 91.9414, 99.1841, 14.9951, 0, 0, 88.1221, 0.2271, 0, 0, 0, 0, 65.583, 61.8646, 0, 64.8813, 78.4049, 0, 0, 78.1232, 0, 0, 72.4688, 9.5967, 0, 0, 15.8389, 2.6995, 0, 0, 9.1105, 0, 31.0912, 0, 0, 0, 91.4779, 20.1755, 0, 98.2542, 39.2668, 8.9412, 2.1428, 0, 0, 25.5907, 0]
[74.6877, 16.2889, 76.9855, 0.3078, 62.8361, 91.0338, 57.97, 24.2416, 23.0206, 74.0789, 97.4578, 92.7295, 0, 0, 46.04, 0, 46.8785, 6.9825, 73.1505, 0, 0, 55.2264, 10.6544, 20.7799, 0.7161, 0, 0, 0, 13.122, 29.4825, 96.873, 0, 94.1957, 77.4553, 52.2863, 62.9156, 0, 0, 68.7665, 0, 5.6538, 0, 0, 82.53, 32.1477, 0, 99.9445, 9.4672, 0, 73.5896, 16.5407, 27.8726, 26.2084, 0, 0, 52.0233, 0, 87.6082, 39.2451, 0, 0, 0, 59.2233, 66.6373, 63.8896, 0, 0, 0, 0, 44.2888, 0, 0, 58.7358, 0, 43.1962]
[32.1424, 24.0345, 0, 10.9584, 24.5496, 0, 54.4016, 0, 74.4973, 37.2882, 74.038, 61.7393, 0, 0, 40.4744, 0, 36.2935, 0, 19.704, 0, 0, 58.3213, 57.7675, 33.8189, 0, 68.4899, 0, 0, 0, 0, 76.1877, 76.4545, 0, 66.4321, 78.829, 64.8858, 0, 68.7665, 0, 0, 0, 60.991, 0, 79.567, 69.1968, 41.2831, 27.5919, 29.5418, 56.8728, 75.6793, 58.5972, 62.5257, 99.7509, 0, 21.4013, 0, 26.2701, 0, 43.6597, 0, 0, 83.738, 0, 0, 43.9306, 47.4503, 0, 28.3981, 0, 0, 0, 50.6975, 0, 63.0569, 18.4156]
[58.2708, 0, 61.4198, 63.2361, 0, 0, 0, 65.3087, 53.7617, 6.2682, 5.0651, 26.0289, 0, 35.0342, 0, 41.9109, 0, 47.4217, 57.9845, 50.373, 66.3138, 0, 53.8939, 58.709, 74.4597, 10.0063, 0, 0, 42.518, 54.8719, 11.8122, 65.5648, 0, 0, 12.5099, 74.5273, 0, 0, 0, 0, 22.5715, 0, 0, 35.9142, 0, 34.8479, 0, 83.4753, 0, 0, 0, 11.1513, 12.7774, 45.109, 99.4414, 0, 28.1838, 34.0708, 65.3989, 0.7751, 0, 0, 0, 0, 0, 0, 0, 23.0395, 91.0385, 0, 0, 89.9662, 0, 37.5193, 23.0358]
