[25.6544, 29.5901, 90.6924, 0, 68.7912, 5.5283, 0, 13.9756, 0, 0, 0, 30.6843, 80.5814, 0, 67.0677, 0, 0, 8.6428, 19.4224, 0, 0, 70.2944, 29.4244, 7.9074, 60.6597, 0, 12.5796, 94.9012, 59.7897, 25.481, 71.1872, 0, 0, 97.6606, 0, 72.5269, 47.4152, 48.7057, 21.7555, 12.8215, 0, 32.7918, 0, 79.0579, 81.2796, 0, 0, 0, 0, 0, 46.0571, 51.6759, 0, 28.7405, 51.3908, 0, 0, 55.7343, 44.9791, 0, 0, 0, 0, 0, 0, 0, 0, 90.5675, 97.3344, 0, 66.9639, 50.9506, 77.7046, 52.3317, 39.3417, 0, 96.3226, 32.2758, 30.0129, 16.0262, 29.1661, 87.5119, 91.9455, 0, 20.1434, 55.237, 84.651, 0, 62.876, 0, 28.7662, 0, 44.0422, 53.9915, 63.7261, 73.6999, 28.6723, 12.5998, 0, 0]
[60.2783, 91.4675, 28.4455, 90.9653, 66.447, 53.8676, 0, 26.3087, 0, 0, 30.6843, 0, 0, 76.9105, 40.7416, 70.6433, 0, 0, 75.2713, 0, 0, 0, 0, 5.3917, 22.1992, 9.404, 0.8716, 11.4473, 0, 0, 69.5344, 44.9421, 77.9772, 84.6218, 34.7822, 0, 61.1039, 0, 0, 6.8473, 55.4634, 43.8751, 0, 72.6527, 0.0522, 0, 1.5296, 48.9778, 0, 84.3352, 93.7865, 54.5898, 66.0052, 40.9608, 49.0501, 54.2403, 0, 0, 65.5262, 80.2226, 0, 0, 17.4732, 99.7931, 0, 0, 79.2597, 0, 0, 0, 0, 4.7407, 38.6032, 80.9628, 98.9073, 44.6776, 18.69, 72.8514, 52.9207, 99.1228, 62.3591, 0, 97.7567, 7.1026, 74.3743, 51.6296, 0, 0, 0, 32.9958, 58.7109, 59.8981, 0, 11.1549, 3.9034, 62.0434, 53.1289, 12.8668, 57.8009, 0]
[0, 39.8535, 0, 0, 0, 22.3106, 14.8235, 31.2804, 25.3687, 19.3439, 80.5814, 0, 0, 8.7517, 0, 0, 9.5029, 89.4329, 25.4636, 0, 24.6102, 0, 0, 0.4166, 0, 0, 81.0244, 81.6915, 24.7682, 43.978, 0, 45.2884, 88.6646, 0, 0, 96.4156, 50.7842, 36.3105, 82.3145, 97.6823, 0, 57.2512, 0, 0, 0, 0, 0.8648, 11.63, 0, 77.7797, 96.2942, 0, 38.805, 0, 0, 0, 20.7648, 0, 2.065, 0, 0, 5.4476, 18.133, 19.7509, 0, 0, 86.8883, 3.1652, 0, 0, 0, 0, 92.4345, 19.9209, 29.1297, 0, 0, 0, 0, 33.6262, 98.2267, 0, 34.5255, 0, 0, 56.8556, 0, 88.6907, 0, 0, 2.4271, 89.3086, 13.6879, 71.5573, 0, 0, 68.8037, 0, 92.6067, 74.421]
[38.2096, 24.3081, 55.5985, 0, 8.1674, 87.6189, 0, 69.4999, 0, 2.3654, 0, 76.9105, 8.7517, 0, 82.6098, 0, 73.73, 97.8343, 35.6375, 63.4483, 0, 44.9535, 0, 71.2455, 0, 0, 0, 0, 0, 0, 81.3636, 33.4328, 44.9085, 96.2145, 21.7177, 0, 0, 0, 0.7456, 64.7134, 27.102, 0, 53.7286, 93.8643, 36.8562, 68.675, 71.562, 84.2476, 55.5624, 0, 0, 0, 0, 18.4083, 0, 0, 23.0513, 0, 79.7492, 72.9998, 20.6929, 0, 91.7375, 62.756, 45.4899, 10.0224, 12.4013, 36.869, 64.6404, 0, 0, 8.3675, 0, 43.7318, 0, 0, 16.9514, 16.4908, 95.3966, 0, 21.87, 0, 0, 63.3581, 0, 0, 0.0049, 11.3203, 69.1865, 12.0882, 11.0878, 0, 98.0534, 10.5312, 62.6394, 95.94, 63.3659, 78.4336, 70.678, 0]
[12.5808, 0, 59.9513, 0, 0, 68.339, 31.9911, 74.1125, 41.4087, 37.2769, 67.0677, 40.7416, 0, 82.6098, 0, 26.7559, 0, 4.0311, 0, 81.5759, 7.085, 0, 0, 0, 0, 0, 0, 41.2202, 84.8851, 0, 74.6988, 15.9103, 89.0366, 0, 0, 43.3853, 0, 0, 57.7404, 78.5784, 43.2387, 62.2907, 25.0165, 0, 42.3845, 17.0579, 72.1075, 82.1854, 0, 65.3525, 0, 97.8175, 0, 0, 0, 41.0566, 75.4047, 50.4539, 94.201, 0, 0, 39.776, 0, 80.7114, 54.7821, 0, 35.2218, 0, 0, 46.9496, 83.3569, 0, 67.8272, 50.5408, 0, 36.3965, 0, 96.568, 71.3245, 96.2366, 70.7332, 90.6472, 0, 51.6239, 0, 76.6734, 11.6557, 4.5927, 72.0243, 97.3212, 37.861, 0, 53.97, 0, 85.1464, 26.4435, 0, 62.0621, 0, 53.8206]
[0, 0, 0, 0, 0, 83.5349, 0, 0, 81.6307, 90.6635, 0, 70.6433, 0, 0, 26.7559, 0, 50.684, 0, 10.8087, 0, 70.3355, 53.6282, 86.7773, 0, 83.3689, 0, 0, 0, 43.4217, 0, 7.5808, 0, 0, 0, 20.8959, 55.6042, 0, 60.7619, 0, 0, 92.1445, 0, 0, 20.4744, 0, 0, 0, 63.9386, 0, 55.1641, 90.7634, 0, 50.6246, 39.4065, 0, 0, 8.6674, 14.5711, 0, 78.3144, 10.4988, 27.5819, 83.3555, 0, 47.8614, 0, 94.3421, 52.1214, 93.4193, 0, 27.9455, 0, 0, 11.2146, 7.148, 96.3725, 0, 72.4532, 5.4259, 47.6282, 89.9314, 8.3133, 60.9364, 0, 0, 0, 0, 94.003, 0, 0, 4.8099, 33.7255, 80.7637, 0, 90.5829, 41.1903, 0, 0, 25.9744, 43.3162]
[50.5044, 76.2475, 0, 0, 0, 98.1936, 84.3048, 30.5031, 41.8123, 0, 0, 0, 9.5029, 73.73, 0, 50.684, 0, 6.8222, 6.4586, 46.5351, 0, 0, 0, 0, 0, 0, 73.1011, 40.7011, 62.9151, 0, 30.3121, 0, 23.0205, 0, 86.7811, 0, 1.1124, 25.3518, 0, 0, 0, 0, 10.8182, 0, 0, 32.0674, 0, 26.33, 71.0722, 35.5947, 0, 59.6927, 0, 70.7483, 20.6863, 20.4785, 0, 20.6552, 7.0833, 0, 0, 0, 0, 83.7222, 0, 0, 11.8298, 0, 0, 0, 17.1305, 72.0878, 0, 0, 3.333, 0, 0, 0, 0, 66.7037, 53.4737, 42.2899, 12.6443, 4.1085, 0, 0, 51.8091, 39.6581, 49.9928, 0, 0, 17.8641, 0, 7.4921, 90.6861, 92.7693, 0, 0, 0, 0]
[58.9738, 13.519, 0, 38.3116, 4.2241, 21.5387, 2.2212, 31.6929, 0, 0, 8.6428, 0, 89.4329, 97.8343, 4.0311, 0, 6.8222, 0, 0, 45.1598, 0, 0, 0, 23.2945, 0, 0, 90.2455, 41.8749, 2.1569, 84.1167, 17.3026, 74.8195, 29.2207, 78.5458, 0, 0, 37.8052, 0, 0, 0, 0, 94.5082, 9.7858, 0, 57.1398, 16.428, 0, 2.2596, 0, 58.1802, 0, 0, 89.7974, 39.2505, 18.6474, 61.3533, 0, 76.4989, 98.3581, 70.1319, 98.8211, 0, 57.4225, 47.0192, 99.2969, 16.6624, 96.726, 0, 0, 70.3637, 0, 35.7864, 20.2748, 0, 62.3202, 0, 0, 31.8876, 0, 41.1859, 22.6325, 0, 0, 29.5121, 37.847, 0, 0, 0, 32.2254, 0, 0, 63.8437, 0, 0, 49.5111, 0, 0, 48.4875, 0, 31.7443]
[77.1283, 0, 0, 0, 0, 68.9986, 0, 0, 92.5163, 12.8472, 19.4224, 75.2713, 25.4636, 35.6375, 0, 10.8087, 6.4586, 0, 0, 77.2322, 0, 0, 77.3695, 0, 0, 40.4165, 0, 0, 10.3407, 0, 0, 0, 0, 40.0765, 20.5358, 2.8222, 0, 0, 30.763, 22.3412, 89.6165, 39.7913, 28.0894, 24.4705, 11.748, 39.669, 21.085, 0, 0, 78.5756, 30.3467, 77.426, 42.3745, 0, 68.6948, 95.7045, 0, 0, 0, 0, 0, 96.1219, 14.0581, 32.9066, 21.8219, 65.0908, 0, 7.6925, 0, 0, 62.0441, 46.966, 29.7002, 0, 57.0164, 0, 29.9218, 42.2863, 0, 0, 40.3015, 0, 79.7583, 0, 0, 0, 20.78, 0, 0, 0, 0, 30.8396, 0, 90.5153, 48.1571, 0, 0, 12.048, 75.5313, 0]
[0, 50.3121, 78.8235, 0, 0, 77.8557, 0, 0, 2.7363, 0, 0, 0, 0, 63.4483, 81.5759, 0, 46.5351, 45.1598, 77.2322, 0, 73.678, 0, 67.9617, 0, 49.4498, 0, 15.8447, 74.8299, 0, 89.516, 58.4827, 0, 0, 0, 78.0326, 0, 54.5616, 18.7129, 2.8171, 0, 7.5029, 0, 82.469, 0, 72.1379, 12.9434, 0, 0, 22.6305, 0, 0, 0, 15.0908, 0, 18.0149, 0, 3.0716, 0, 33.9657, 34.6858, 0, 59.1236, 67.5743, 88.8415, 27.9531, 0, 0, 94.7785, 5.105, 0, 30.4867, 96.8891, 0, 0, 0, 90.0907, 21.1256, 98.1596, 0.2645, 21.2351, 84.0006, 0, 0, 98.4591, 5.9403, 44.4779, 0, 26.1067, 25.8042, 38.0398, 0, 0, 68.9476, 0, 0, 6.893, 0, 0, 26.4178, 0]
[0, 24.9381, 0, 59.7806, 0, 0, 0, 0, 24.5603, 0, 0, 0, 24.6102, 0, 7.085, 70.3355, 0, 0, 0, 73.678, 0, 33.2757, 90.2873, 0, 0, 0, 0, 91.2786, 0, 84.3591, 22.0105, 0, 96.2964, 0, 0, 0, 64.5135, 97.5509, 41.9012, 0, 0, 0, 48.4149, 0, 0, 98.2801, 17.817, 0, 0, 38.6241, 22.3997, 0, 14.2385, 29.0396, 44.3761, 21.162, 88.756, 42.1105, 0, 2.4814, 0, 1.1643, 20.0792, 64.749, 23.6182, 17.1413, 0, 80.5695, 17.2841, 0, 66.5596, 99.897, 0, 32.4817, 64.1765, 0, 6.0336, 43.4929, 0, 22.0872, 19.9127, 0, 80.102, 35.9582, 7.9897, 0, 7.5763, 0, 82.8093, 0, 0.7949, 53.4631, 1.1886, 67.7933, 0, 0, 89.671, 0, 64.2403, 49.3896]
[74.8243, 0, 16.3985, 64.4216, 7.4396, 0, 0, 0, 0, 0, 70.2944, 0, 0, 44.9535, 0, 53.6282, 0, 0, 0, 0, 33.2757, 0, 22.6247, 3.5839, 0, 45.1223, 94.7152, 0, 32.4304, 81.0655, 76.724, 0, 16.1708, 39.9043, 84.8098, 67.0447, 0, 73.117, 0, 0, 22.7062, 0, 0, 97.6983, 61.1749, 0, 0, 0, 65.534, 0, 0, 71.0031, 0, 0, 0, 0, 84.6846, 86.2571, 0, 15.7913, 83.2885, 0, 43.6958, 31.4739, 0, 0, 0, 0, 0, 49.7578, 0, 0, 25.7533, 19.0211, 0, 63.3194, 0, 0, 0, 4.19, 86.0697, 68.542, 3.7303, 99.8978, 84.35, 90.6565, 55.0179, 62.1444, 78.684, 0, 44.5061, 0, 0, 0, 0, 15.264, 77.0077, 0, 31.1058, 0]
[0, 0, 22.6659, 36.6721, 0, 52.0509, 93.9951, 0, 0, 0, 29.4244, 0, 0, 0, 0, 86.7773, 0, 0, 77.3695, 67.9617, 90.2873, 22.6247, 0, 49.5138, 0, 92.8598, 95.8817, 0, 0, 69.1199, 93.6977, 37.0264, 0, 39.1966, 0, 28.1929, 19.6424, 99.7954, 0, 0, 0, 43.9286, 0, 10.9101, 0, 62.3879, 29.7203, 8.7045, 0, 0, 70.5098, 41.0774, 10.7944, 0, 24.6081, 4.0726, 21.6386, 27.7414, 0, 79.1803, 0, 28.9485, 0, 0, 34.1775, 0, 0, 0, 36.522, 36.7638, 0, 37.2873, 17.7689, 87.0633, 0, 48.3942, 0, 0, 95.8025, 45.7284, 84.2006, 72.565, 86.5342, 0, 71.96, 0, 0, 1.3576, 14.9608, 0, 90.2765, 0, 41.3884, 0, 23.1394, 0, 0, 0, 15.9101, 0]
[0, 76.3633, 39.7187, 44.5323, 0, 17.0884, 32.547, 0, 0, 76.2452, 7.9074, 5.3917, 0.4166, 71.2455, 0, 0, 0, 23.2945, 0, 0, 0, 3.5839, 49.5138, 0, 36.479, 30.6001, 21.1248, 93.9146, 0, 81.8049, 13.1116, 63.4836, 0, 31.0176, 54.5504, 88.4962, 67.8149, 0, 0, 0, 0, 38.0531, 0, 28.9673, 37.1949, 0, 33.7648, 0, 77.3331, 46.5204, 82.8838, 0, 0, 0, 0, 4.0184, 0, 0, 0, 0, 65.5124, 27.1027, 96.0144, 0, 81.1766, 0, 32.1155, 0, 0, 24.244, 82.2558, 44.1457, 49.7464, 81.7883, 0, 22.5067, 0, 37.4486, 20.0232, 23.763, 0, 0, 0, 21.9889, 86.1827, 0, 0, 0, 0, 76.5395, 0.5312, 36.0871, 60.5327, 71.9193, 0, 0, 6.4331, 0, 0, 0]
[39.3896, 59.2872, 0, 0, 10.3983, 0, 74.9162, 17.0274, 0, 0, 60.6597, 22.1992, 0, 0, 0, 83.3689, 0, 0, 0, 49.4498, 0, 0, 0, 36.479, 0, 83.566, 0, 0, 0, 0, 71.2337, 55.1429, 0, 54.1021, 34.9115, 0, 0, 12.2807, 0, 0.6569, 0, 45.6367, 45.0631, 46.9932, 87.8034, 64.4108, 0, 89.5308, 0, 48.6547, 1.2849, 17.3698, 0, 0, 0, 0, 0, 30.0411, 0, 0, 43.9688, 0, 15.2079, 0, 0, 0, 98.5489, 85.6258, 13.73, 95.6299, 91.966, 74.8298, 45.2532, 31.9439, 64.4875, 74.3834, 0, 51.2249, 30.5238, 0, 14.9978, 52.4135, 0, 0, 0, 0, 0, 58.614, 38.8821, 0, 13.8864, 0, 0, 0, 2.0454, 0, 0, 12.4162, 13.0809, 0]
[23.1921, 0, 84.884, 18.3991, 94.4254, 0, 0, 73.7408, 91.2839, 0, 0, 9.404, 0, 0, 0, 0, 0, 0, 40.4165, 0, 0, 45.1223, 92.8598, 30.6001, 83.566, 0, 59.9643, 71.525, 14.544, 84.8359, 0, 87.0654, 67.1465, 98.0477, 74.4846, 0, 76.6788, 0, 0, 0, 0, 91.6989, 0, 0, 30.6045, 23.3001, 93.8157, 82.0356, 32.506, 65.5403, 0, 0, 49.7272, 13.1932, 88.1623, 0, 6.5485, 0, 90.7383, 80.2023, 76.17, 68.7658, 65.5522, 61.1754, 70.723, 0, 27.8153, 0, 94.5675, 65.18, 0, 0, 9.2188, 0, 0, 36.7104, 0, 26.872, 71.1323, 75.8821, 47.2134, 0, 0, 58.998, 18.3513, 0, 83.0706, 89.3558, 74.8419, 0, 0, 81.1017, 94.2718, 49.1269, 4.3806, 68.1593, 0, 0, 58.9613, 0]
[0, 0, 0, 65.0704, 0, 0, 0, 0, 0, 55.101, 12.5796, 0.8716, 81.0244, 0, 0, 0, 73.1011, 90.2455, 0, 15.8447, 0, 94.7152, 95.8817, 21.1248, 0, 59.9643, 0, 55.6594, 79.2849, 71.9986, 0, 0, 0, 9.9994, 0, 0, 29.3246, 29.9377, 82.4372, 13.932, 79.2111, 5.0878, 79.8455, 29.9979, 41.6815, 0, 2.288, 49.5994, 70.4211, 92.442, 61.6741, 0, 0, 0, 0, 46.245, 88.0025, 0, 49.7587, 69.2834, 3.0936, 6.1229, 93.018, 0, 20.9335, 0, 76.8563, 99.0279, 0, 98.69, 62.7766, 0, 79.5379, 34.9179, 0, 50.7454, 17.9724, 23.9015, 0, 0, 0, 60.6494, 73.9383, 64.4346, 38.3522, 92.2374, 94.2544, 64.2483, 91.9847, 0, 72.8772, 17.3591, 63.8312, 0, 0, 0, 81.8857, 68.5463, 0, 0]
[10.8663, 65.7108, 0, 0, 0, 0, 19.0017, 0, 0, 23.303, 94.9012, 11.4473, 81.6915, 0, 41.2202, 0, 40.7011, 41.8749, 0, 74.8299, 91.2786, 0, 0, 93.9146, 0, 71.525, 55.6594, 0, 87.0635, 0, 0, 36.9084, 69.2845, 37.7055, 84.6903, 0, 69.305, 0, 1.9093, 70.0378, 75.2463, 0, 0, 0, 0, 0, 33.3974, 98.1576, 0, 0, 8.6562, 76.6451, 0, 0, 0, 65.4297, 0, 39.0392, 41.2801, 0, 0, 0, 81.1699, 0, 0, 0, 60.455, 0, 0, 2.2125, 0, 0, 0, 90.8494, 0, 0, 16.5806, 0, 78.719, 85.6977, 48.4538, 65.4111, 19.0371, 28.0685, 20.8586, 85.8443, 52.5544, 60.7867, 50.4335, 0, 0, 0, 0, 0.7763, 8.4858, 0, 0, 63.3683, 90.3538, 0]
[20.6702, 0, 0, 85.1806, 60.4297, 63.3237, 0, 2.5975, 79.0618, 0, 59.7897, 0, 24.7682, 0, 84.8851, 43.4217, 62.9151, 2.1569, 10.3407, 0, 0, 32.4304, 0, 0, 0, 14.544, 79.2849, 87.0635, 0, 0, 0, 54.7981, 36.2813, 72.2205, 0, 0, 63.5238, 63.1753, 0, 0, 79.958, 0, 0, 0, 0, 17.5375, 42.982, 89.9236, 0, 8.1585, 0, 59.4281, 62.1352, 1.7141, 30.5285, 0, 29.0408, 0, 0, 64.812, 90.2599, 12.106, 54.9033, 0, 52.4628, 0, 0, 0, 76.8155, 1.6093, 89.2627, 75.107, 15.7209, 0.4097, 39.2009, 0, 0, 0, 0, 13.8102, 0, 7.6177, 56.8023, 1.1106, 14.872, 67.0685, 93.7333, 24.0592, 0, 0, 39.0557, 19.944, 13.0138, 25.5761, 7.1442, 3.3757, 10.9781, 0, 71.1177, 88.7491]
[0, 0, 0, 75.7701, 12.658, 0, 81.7244, 62.4285, 0, 0, 25.481, 0, 43.978, 0, 0, 0, 0, 84.1167, 0, 89.516, 84.3591, 81.0655, 69.1199, 81.8049, 0, 84.8359, 71.9986, 0, 0, 0, 0, 40.4958, 53.1557, 0, 0, 55.4679, 0, 30.3689, 34.2447, 0, 0, 73.1561, 41.3405, 0, 0, 0, 49.3485, 0, 70.3468, 30.3298, 0, 5.3726, 93.7226, 3.489, 0, 0, 67.7997, 85.2504, 0, 14.4576, 0, 91.8749, 0, 72.1023, 92.4768, 25.5037, 1.2869, 0, 0, 56.9455, 2.0236, 0, 0, 8.5513, 0, 66.5356, 65.5993, 10.403, 42.642, 17.6434, 0, 13.8267, 0, 97.0892, 53.5432, 42.2535, 0, 96.3165, 87.4501, 76.2542, 0, 0, 59.3274, 35.3651, 72.8023, 0, 0, 25.8771, 24.9225, 63.7566]
