[7.6392, 0, 48.9478, 94.6832, 0, 76.0944, 0, 89.6881, 1.3294, 0, 0, 0, 72.3453, 70.6812, 0, 0, 0, 0, 91.4248, 0, 21.9322, 0, 0, 0, 14.4968, 0, 70.8729, 31.3346, 80.4468, 0, 40.7351, 19.1382, 15.5814, 12.7424, 0, 54.3865, 21.0989, 0, 40.8573, 84.9121, 98.0359, 0, 0, 41.8845, 47.8686, 0, 37.5081, 59.8236, 84.2622, 0, 57.4827, 12.8404, 0, 0, 24.6423, 0, 77.5581, 0, 0.5111, 79.1927, 8.5261, 58.0361, 10.3805, 63.6278, 59.4196, 0, 0, 0, 0, 6.187, 0, 0, 0, 79.0597, 0, 36.1227, 99.2358, 7.2125, 73.2523, 24.146, 73.5939, 24.1541, 0, 0, 75.9081, 0, 0, 38.3579, 0, 0, 0, 0.3218, 0, 15.9427, 0, 2.6122, 59.702, 1.0226, 0, 92.3381, 0, 0, 14.5824, 0, 0, 52.8163, 4.4074, 0, 0, 58.002, 65.2221, 39.0326, 0, 32.0901, 54.5452, 89.1704, 64.7452, 23.3962, 84.309, 30.6075, 17.934, 0, 0, 0, 31.1957, 15.968, 33.0212, 0, 0, 0, 0, 66.8811, 79.1803, 0, 84.5078, 0, 43.3823, 0, 77.2795, 28.733, 0, 35.5083, 0, 0, 10.9795, 46.318, 95.0722, 26.5091, 15.0429, 25.4682]
[0, 65.3368, 0, 96.096, 68.3576, 12.6648, 0, 0, 6.9466, 76.0222, 0, 0, 0, 0, 0, 93.7335, 0, 18.0015, 51.5549, 0, 0, 98.7443, 12.4361, 19.1083, 66.9624, 64.3379, 0, 0, 51.3284, 54.807, 0, 0, 43.4366, 0, 90.0924, 19.081, 42.0208, 84.1457, 0, 0, 0, 0, 3.4311, 37.7219, 40.2383, 0, 35.1969, 12.5681, 53.6593, 9.9186, 52.2956, 5.2071, 63.2508, 77.3039, 27.3715, 0, 13.7765, 0, 54.015, 24.9346, 0, 24.4177, 35.0083, 0, 7.4757, 34.0557, 14.9603, 85.6872, 70.8588, 0, 0, 0, 0, 52.822, 0, 0, 0, 0, 25.9537, 62.3877, 71.7997, 0, 0, 81.4916, 75.2303, 55.4508, 87.9759, 0, 90.2817, 14.4445, 0, 0, 2.037, 9.726, 95.5813, 0, 39.1578, 0, 36.1921, 58.0704, 0, 0, 88.1565, 0, 0, 0, 0, 72.016, 0, 0, 92.0287, 0, 0, 0, 36.2677, 0, 38.1555, 26.7018, 98.2601, 78.0125, 0, 0, 14.3644, 0, 0, 83.0885, 0, 0, 0, 0, 56.1821, 0, 0, 69.512, 0, 66.1213, 81.2181, 0, 26.9069, 88.4289, 12.7714, 34.7413, 58.0609, 97.7185, 13.3989, 18.1535, 43.3501, 63.9591, 0, 0]
[0, 84.6752, 29.0439, 29.662, 8.3901, 0, 0, 27.086, 0, 0, 72.3453, 0, 0, 0, 0, 0, 0, 91.278, 40.1329, 0, 0, 0, 7.9356, 81.0453, 0, 59.9533, 0, 59.6233, 20.971, 43.5296, 0, 0, 0, 70.5394, 49.3886, 0, 69.286, 99.9981, 0, 57.1618, 33.5954, 47.5923, 0, 41.1291, 17.5637, 88.4859, 0, 0, 0, 30.089, 0, 7.9275, 0, 76.7493, 13.4309, 0, 79.1008, 66.0638, 18.9432, 0, 0, 0, 98.5134, 0, 9.0492, 0, 49.9884, 0, 22.3562, 0, 0, 0, 87.275, 0, 0, 0, 95.2739, 0, 56.9521, 95.4174, 0, 0, 0, 33.4594, 0, 16.9703, 0, 0, 63.076, 0.1569, 0, 75.9511, 79.6859, 58.9282, 23.6963, 0, 13.1159, 53.1696, 1.8774, 0, 0, 17.7838, 13.0527, 5.1982, 51.121, 20.5588, 68.5778, 0, 0, 44.1066, 0, 0, 28.0127, 22.744, 25.731, 0, 0, 47.4998, 0, 5.5044, 24.7204, 1.822, 21.2502, 0, 0, 48.4599, 4.6063, 71.0342, 99.2142, 73.9787, 0, 0, 0, 0, 15.9473, 0, 0, 25.308, 67.9814, 0, 0, 11.1359, 22.8794, 1.7854, 0, 22.4173, 97.3733, 7.6409, 7.4875, 70.3993]
[0, 9.0291, 97.0879, 0, 84.2379, 72.429, 74.074, 20.3514, 54.8323, 0, 70.6812, 0, 0, 0, 0, 31.6167, 0, 0, 0, 77.591, 0, 0, 0, 8.497, 21.2546, 92.4863, 0, 82.4023, 63.6825, 0, 0, 0, 23.5324, 84.6738, 33.7518, 0, 35.7656, 98.1167, 0, 6.1489, 0, 0, 20.9942, 0, 32.8423, 0, 0, 21.2718, 0, 93.2074, 0, 58.5373, 35.0992, 0, 0, 28.6876, 23.0713, 0, 0, 0, 0, 0, 0, 77.0907, 8.8654, 27.7012, 59.8102, 47.8224, 0, 0, 0, 0, 0, 74.6119, 13.1487, 0, 0, 0, 0, 51.5189, 0, 45.4751, 97.6024, 0, 0, 0, 67.8116, 0, 0, 74.5201, 2.0516, 86.2648, 95.8897, 2.3756, 85.5018, 0, 0, 94.7382, 33.9523, 44.2527, 44.9938, 0, 3.9801, 60.2218, 32.3453, 35.0109, 0, 1.1938, 33.0582, 64.4366, 0, 51.4155, 40.2521, 0, 0, 11.8756, 0, 36.7166, 65.1346, 24.2653, 0, 37.8847, 46.7928, 76.0981, 0, 73.6653, 89.394, 62.8224, 0, 57.1059, 34.5252, 34.5333, 0, 30.2429, 12.7926, 0, 0, 59.6004, 97.8947, 80.7292, 67.347, 67.4221, 0, 0, 25.7244, 0, 0, 0, 23.5757, 0]
[38.8294, 94.5033, 0, 0, 78.0477, 80.6794, 0, 70.8097, 35.9478, 35.8765, 0, 0, 0, 0, 0, 40.5812, 0, 27.9777, 22.5066, 65.5092, 0, 69.1691, 70.8506, 68.5409, 0, 56.4785, 0, 85.5376, 78.7797, 14.3411, 0, 85.1807, 71.027, 0, 90.947, 0, 1.646, 2.4191, 0, 27.3573, 0, 24.1881, 0, 0, 0, 78.3153, 83.6128, 6.1072, 0, 0, 83.1163, 18.9234, 1.2277, 59.2928, 96.7785, 97.7562, 58.2226, 0, 38.6063, 0, 99.7897, 41.9028, 51.7198, 0, 47.6222, 0, 80.6935, 28.568, 0, 31.0119, 0, 20.032, 75.0855, 21.3821, 0, 24.6333, 0, 0, 25.3704, 61.1683, 73.3273, 0, 0, 61.1786, 31.5185, 0, 0, 39.1294, 0, 0, 0, 0, 42.519, 0, 0, 92.8827, 91.6414, 0, 0, 0, 33.7176, 98.5249, 15.6575, 0, 73.2906, 87.9344, 0, 50.2088, 0, 79.472, 0, 30.5011, 90.8231, 87.9318, 0, 93.821, 0, 16.5909, 20.7551, 0, 10.0902, 0, 67.4798, 0, 32.876, 0, 0, 82.3002, 19.1007, 0, 0, 35.1573, 0, 47.8543, 41.2607, 0.5825, 0.6143, 4.1677, 98.7322, 60.1828, 69.3272, 88.2648, 0, 67.7403, 0, 0, 0, 0, 0, 16.7298]
[0, 1.7876, 0, 33.5329, 0, 0, 28.8514, 0, 8.8784, 0, 0, 93.7335, 0, 31.6167, 40.5812, 0, 6.3536, 92.8811, 0, 0, 22.2294, 28.6276, 0, 68.5698, 49.0958, 65.8251, 0, 0, 0, 13.8998, 41.942, 99.6533, 21.1782, 83.1529, 0, 0, 0, 0, 0, 0, 96.7541, 0, 0, 59.948, 93.5986, 0, 79.8568, 21.7325, 0, 0, 8.2675, 88.8559, 0, 22.5039, 83.5545, 85.6243, 0, 0, 97.6703, 18.4275, 45.8209, 78.4515, 41.7291, 0, 0, 0, 17.0047, 20.6219, 0, 0, 86.0134, 85.3119, 0, 68.6646, 39.9947, 0, 0, 6.0708, 0, 0, 0, 0, 18.4188, 0, 0, 66.9119, 55.4772, 68.1197, 42.8955, 61.4102, 37.1099, 0, 0, 0, 47.7106, 51.8282, 37.4051, 23.4613, 0, 46.5849, 28.1163, 99.8394, 63.0143, 35.6686, 0, 22.507, 75.2355, 88.9724, 90.1794, 0, 27.0471, 51.7014, 41.7496, 52.9939, 5.3729, 86.1614, 0, 64.6631, 0, 0, 33.3584, 7.482, 81.8767, 0, 0, 0, 81.9167, 0, 30.7416, 0, 12.8492, 2.6309, 30.5336, 74.4745, 69.2809, 44.4812, 73.2325, 0, 69.4566, 0, 0, 0, 9.2831, 45.3161, 73.4494, 17.861, 55.8506, 59.8236, 0, 0]
[0, 0, 74.7916, 0.8976, 0, 90.5637, 71.203, 68.6561, 31.4371, 0, 0, 0, 0, 0, 0, 6.3536, 0, 0, 92.0644, 0, 0, 80.8237, 4.2209, 0, 0, 64.2493, 25.1153, 39.3493, 48.9843, 0, 74.4068, 61.1514, 0, 0, 89.9644, 0, 68.0811, 0, 32.9204, 73.6416, 0, 5.7398, 72.4316, 4.8326, 50.0853, 0, 0, 29.1623, 0, 85.0078, 0, 24.9061, 0, 43.4504, 88.4429, 99.5985, 43.9585, 83.968, 0, 23.1888, 15.324, 8.2654, 0, 0, 53.974, 39.3905, 0, 72.3177, 23.9669, 0, 22.5311, 31.611, 39.6362, 83.0043, 0, 79.0703, 0, 0, 18.6721, 37.6304, 65.532, 94.2687, 0, 0, 34.4845, 0, 0, 66.6042, 0, 75.1625, 0, 0, 96.2563, 0, 0, 0, 63.9255, 0, 33.4336, 79.7883, 0, 0, 0, 83.3402, 16.9798, 94.0376, 49.6369, 0, 72.1965, 8.086, 82.7352, 95.9097, 25.9442, 18.6297, 45.1936, 10.7624, 45.0904, 98.6518, 7.6626, 0, 0, 0, 39.9706, 57.24, 31.4927, 16.2838, 0, 78.263, 27.6131, 15.8095, 0, 0, 61.9586, 0, 0, 20.2479, 0, 9.2828, 56.0669, 40.6548, 59.9643, 37.4623, 0, 71.0806, 79.6884, 0, 0, 92.4422, 52.2601, 9.1405]
[97.1576, 70.2837, 68.0885, 59.5574, 53.7097, 0, 0, 0, 0, 96.5642, 0, 18.0015, 91.278, 0, 27.9777, 92.8811, 0, 0, 41.0371, 0, 84.6357, 17.8999, 6.4669, 53.4958, 87.647, 0, 21.8757, 79.0439, 0, 0, 0, 0, 60.8677, 61.1225, 0, 0, 38.1816, 12.9988, 0, 91.6573, 7.594, 0, 0, 0, 82.4638, 0, 0, 0, 0, 72.0315, 18.3861, 0, 97.0697, 0, 78.2046, 13.06, 0, 97.0628, 58.1962, 23.4423, 76.7184, 0, 37.2305, 79.4246, 73.9564, 22.7362, 0, 77.877, 78.2439, 0, 0, 52.0829, 7.2248, 77.152, 57.8845, 0, 87.6654, 9.4349, 22.1848, 80.4748, 0, 42.2599, 0, 0, 63.2745, 0, 16.2553, 0, 0, 36.6193, 0, 17.883, 0, 79.5194, 0, 0, 31.5621, 95.9258, 47.5852, 0, 48.3094, 98.1869, 0, 4.4401, 82.6263, 0, 0, 42.204, 37.6543, 0, 0, 0, 75.4017, 92.3524, 0, 90.2732, 0, 0, 0, 74.8725, 21.5838, 85.0002, 65.2336, 0, 0, 42.2326, 0, 1.4172, 27.2463, 9.67, 98.0602, 0, 16.4402, 0, 0, 0, 18.9885, 32.3442, 0, 54.6141, 0, 1.783, 43.2795, 0, 75.6865, 0, 0, 0, 44.8279, 0]
[30.2144, 95.5353, 0, 9.3614, 0, 47.8815, 0, 93.7334, 0, 53.211, 91.4248, 51.5549, 40.1329, 0, 22.5066, 0, 92.0644, 41.0371, 0, 44.9327, 0, 89.846, 0, 0, 0, 58.3657, 0, 0, 41.483, 0, 72.9291, 0, 0, 61.4383, 0, 64.9433, 0, 12.6014, 0, 10.6704, 0, 0, 88.2369, 4.7944, 80.0328, 76.9881, 0, 0, 67.4186, 0, 94.8318, 0, 12.3831, 21.4897, 63.966, 0, 55.3131, 0, 0, 0, 0, 0, 89.8342, 0, 0, 33.9319, 0, 34.0446, 0, 0, 0, 0, 0, 0, 7.5735, 0, 80.5617, 0, 70.6708, 0, 46.8716, 51.9454, 0, 0.8823, 16.4929, 40.1019, 0, 98.1408, 11.605, 0, 0, 30.4588, 28.8475, 0.536, 0, 0, 0, 19.2605, 91.2505, 0, 0, 13.0282, 81.7769, 75.8814, 0, 0, 81.4077, 52.239, 0, 0, 0, 65.95, 0, 0, 0, 88.7944, 11.6682, 2.8295, 0, 52.7771, 0, 50.0415, 76.9211, 0, 83.9531, 90.7555, 0, 57.7096, 74.7895, 0, 0, 56.0034, 71.9479, 0, 59.3009, 59.8609, 4.3338, 0, 0, 86.3437, 0, 35.7085, 0, 0, 31.936, 0, 0, 0, 0, 26.769]
[64.7605, 0, 61.9155, 33.0537, 69.0592, 86.565, 24.2347, 0, 7.3946, 22.9757, 0, 0, 0, 77.591, 65.5092, 0, 0, 0, 44.9327, 0, 0, 32.5001, 0, 0, 55.2704, 0, 49.9517, 0, 0, 42.6739, 0, 94.9476, 0, 0, 95.1201, 69.4865, 0, 1.8939, 41.7821, 94.3645, 0, 30.4236, 20.9404, 31.6462, 86.5485, 32.9672, 0, 87.7249, 0, 40.6531, 0, 59.6482, 0, 0, 0, 71.7509, 34.242, 0, 74.6299, 0, 20.0745, 0, 77.1889, 0, 0, 74.698, 0, 7.5983, 0, 44.9926, 5.0528, 0, 0, 87.7466, 19.905, 83.0376, 0, 0, 66.56, 33.2594, 80.8037, 38.2824, 0, 44.5394, 37.4969, 92.4565, 0, 16.322, 0, 11.7572, 56.8993, 0, 16.5761, 99.6504, 0, 0, 29.3472, 52.573, 80.5193, 83.3457, 87.8721, 95.3577, 18.6013, 0, 0, 0, 77.5182, 91.5681, 94.9095, 8.019, 25.5962, 59.2619, 0, 80.3473, 61.2903, 0, 0, 0, 0, 55.5507, 4.2775, 0, 70.8385, 0, 44.5126, 63.5845, 3.523, 0, 0, 0, 0, 58.8063, 68.9063, 68.4364, 37.0432, 95.33, 0, 73.9071, 36.3279, 82.6392, 0, 58.2772, 91.1514, 0, 89.3185, 67.0999, 0, 86.77, 56.2587, 75.0267]
